B,B/T,BM,Cb,Cm,Cp,Crew decks,Cw,D,DWT,D_Up,Failed,Fn,GM,Iteration,KB,KG,L/B,L/D,L/Disp_ratio,LB,LBD_Up,LBP,LCB,LD_Up,LOA,LWL,P_E,P_I,Pas decks,T,T/D,T/D_Up,T_roll,T_roll_IMO,V_Displ_HS,Veh decks,W_Displ,W_Displ_HS,W_Fluids,W_LS,W_err,dB/T,dCb,dL,dL/B
30.8,4.4766662818216325,13.100759250050038,0.5181953581755085,0.9382289563094478,0.5523122631109636,13.03854723110574,0.7427367507228559,8.437986282442328,6800.290526697254,15.45526686919982,Displacement,0.5753461568623838,11.39057099456798,39,4.196402142227573,5.906590397709629,4.648538961038966,16.967910969222263,5.715199360293587,4842.888971553561,47708.13690099012,143.17500000000015,-15.796394362729291,9.263832272306333,157.23665492057015,149.04517500000014,17893.358568571835,26313.76260084093,0.3783507009026219,6.880119727724478,0.8153746044883431,0.4451634375486322,120.86404948468346,7.5174792114487445,15721.986628417315,0.3413919718114292,15661.795503970461,16115.036294127747,1681.9716657270808,8115.7051913698515,-2.89392611493608,0.0,0.0,-0.1,0.0
30.8,4.4766662818216325,13.100979264379506,0.517946649348274,0.9381220556618928,0.5521100865524756,13.029639005544883,0.7425626545437918,8.435056156449495,6804.407113922571,15.451114995293963,Displacement,0.5755471862734318,11.393219609118297,40,4.196779654253438,5.904539309514646,4.645292207792213,16.961949908371878,5.7134520854197115,4839.580202059528,47662.008072638346,143.07500000000016,-15.805189399462641,9.259849534714961,157.12922733959508,148.94107500000015,17959.217765664245,26410.614361270946,0.37809220328590065,6.880119727724478,0.8156578450830937,0.4452830575540986,120.84999986139178,7.517422270255134,15703.46514397757,0.34115872522071194,15657.613346008877,16096.051772577008,1685.5513067925742,8107.605596562072,-2.8001612817951527,0.0,0.0,-0.1,0.0
30.8,4.4766662818216325,13.101200763478708,0.5176976796376407,0.9380148879971836,0.5519077428962887,13.020730779984028,0.7423883757463485,8.432126030456661,6808.619137363473,15.446963121388109,Displacement,0.5757484265545022,11.395870281768042,41,4.197157739608995,5.902488221319663,4.6420454545454595,16.955984704637654,5.711704883009016,4836.271432565496,47615.897147166885,142.97500000000016,-15.813993661759472,9.255864656142975,157.02179975862,148.83697500000017,18026.603798503817,26509.711468387963,0.3778337056691794,6.880119727724478,0.815941282527518,0.4454027418631016,120.8359442249655,7.517364765032815,15684.94629608512,0.34092547862999467,15653.534696751032,16077.069953487246,1689.213935871619,8099.509145256557,-2.7056844664235493,0.0,0.0,-0.1,0.0
30.8,4.4766662818216325,13.101423753762218,0.5174484485871998,0.9379074526312947,0.5517052318280453,13.011822554423171,0.7422139140110399,8.429195904463828,6812.92963374092,15.442811247482252,Displacement,0.5759498780745067,11.398523020308321,42,4.197536399670785,5.900437133124679,4.638798701298707,16.950015353699182,5.709957754204636,4832.962663071464,47569.804124575676,142.87500000000017,-15.82280716575967,9.25187763486354,156.91437217764494,148.73287500000018,18095.565250053405,26611.125367725595,0.3775752080524581,6.880119727724478,0.8162249170269005,0.4455224905275062,120.82188254268463,7.517306693624073,15666.430087506546,0.3406922320392774,15649.562744753925,16058.090839694209,1692.9621935911382,8091.415837453295,-2.6104760983001367,0.0,0.0,-0.1,0.0
30.8,4.4766662818216325,13.101648241676019,0.5171989557394238,0.937799748878068,0.5515025530324273,13.002914328862316,0.7420392690175965,8.426265778470995,6817.341772512338,15.438659373576398,Displacement,0.5761515412032616,11.401177832566164,43,4.197915635819841,5.898386044929696,4.635551948051954,16.944041851230057,5.708210700155147,4829.6538935774315,47523.72900486476,142.77500000000018,-15.831629927642695,9.247888469147956,156.80694459666987,148.62877500000016,18166.152826859474,26714.930627734517,0.37731671043573684,6.880119727724478,0.8165087487868111,0.445642303599233,120.8078147816945,7.517248053861924,15647.916521013265,0.3404589854485601,15645.700817947869,16039.114434038594,1696.7988360010677,8083.325673152297,-2.5145157808426424,0.0,0.0,-0.1,0.0
30.8,4.4766662818216325,13.101874233697687,0.5169492006356627,0.937691776049205,0.5512997061931533,12.994006103301462,0.7418644404449639,8.423335652478162,6821.858863287717,15.434507499670541,Displacement,0.57635341631149,11.403834726404689,44,4.198295449441716,5.896334956734713,4.632305194805201,16.938064192897848,5.706463722014585,4826.3451240834,47477.67178803412,142.67500000000018,-15.840461963627686,9.24389715726567,156.6995170156948,148.52467500000017,18238.419477698386,26821.20511426233,0.37705821281901564,6.880119727724478,0.8167927780131061,0.4457621811302588,120.7937409090051,7.517188843570075,15629.405599381564,0.3402257388578429,15641.95239142334,16020.140739366101,1700.7267410231357,8075.238652353558,-2.417782246608336,0.0,0.0,-0.1,0.0
30.8,4.4766662818216325,13.102101736336545,0.5166991828161409,0.9375835334542584,0.5510966909929726,12.985097877740605,0.7416894279712987,8.420405526485329,6826.484363751067,15.430355625764685,Displacement,0.5765555037708248,11.406493709723307,45,4.1986758419264945,5.89428386853973,4.629058441558447,16.932082374364086,5.704716820942489,4823.036354589368,47431.63247408376,142.5750000000002,-15.849303289973584,9.239903697484262,156.59208943471972,148.42057500000018,18312.420520307984,26930.030176923505,0.3767997152022944,6.880119727724478,0.8170770049119279,0.445882123172616,120.77966089149042,7.517129060562879,15610.897325392565,0.33999249226712563,15638.321095748553,16001.169758527378,1704.7489153390927,8067.154775057078,-2.3202533095286593,0.0,0.0,-0.1,0.0
30.8,4.4766662818216325,13.102330756133858,0.5164489018199534,0.9374750204006248,0.5508935071136635,12.97618965217975,0.7415142312739673,8.417475400492496,6831.503638128164,15.42620375185883,Displacement,0.5767578039538119,11.40915479045792,46,4.199056814668811,5.892232780344747,4.625811688311694,16.926096391284275,5.702969998103916,4819.727585095336,47385.6110630137,142.4750000000002,-15.858153922979273,9.235908088069445,156.48466185374465,148.3164750000002,18388.21377685857,27041.490848321424,0.3765412175855731,6.880119727724478,0.817361429689706,0.44600212977839315,120.76557469588788,7.517068702645287,15592.391701832286,0.33975924567640836,15635.106563360578,15982.201494378092,1709.11350175396,8059.074041262861,-2.21997163633601,0.0,0.0,-0.1,0.0
30.8,4.4766662818216325,13.102561299663044,0.5161983571850625,0.9373662361935362,0.5506901542360269,12.967281426618891,0.7413388500295437,8.414545274499662,6836.356966245048,15.422051877952974,Displacement,0.5769603172339128,11.411817976581158,47,4.1994383690678765,5.890181692149763,4.622564935064942,16.92010623930786,5.701223254669474,4816.418815601302,47339.6075548239,142.3750000000002,-15.867013878983688,9.231910327285071,156.37723427276956,148.2123750000002,18465.859718875345,27155.67605716962,0.37628271996885176,6.880119727724478,0.8176460525531579,0.44612220099973504,120.75148228879719,7.5170077676127836,15573.888731491628,0.339525999085691,15631.721088076747,15963.235949778918,1713.3337870729893,8050.996450970902,-2.120782860916305,0.0,0.0,-0.1,0.0
30.8,4.4766662818216325,13.102793373529812,0.5159475484482942,0.9372571801360514,0.5504866320398843,12.958373201058034,0.7411632839138058,8.41161514850683,6841.330053226238,15.417900004047118,Displacement,0.5771630439855078,11.414483276102517,48,4.199820506527486,5.88813060395478,4.619318181818189,16.91411191407822,5.699476591815356,4813.11004610727,47293.62194951439,142.2750000000002,-15.875883174365963,9.227910413393118,156.26980669179449,148.1082750000002,18545.421622395224,27272.678856463564,0.37602422235213045,6.880119727724478,0.8179308737092885,0.44624233688884235,120.7373836366802,7.516946253251363,15555.38841716641,0.3392927524949737,15628.464660277814,15944.273127595568,1717.6582105348934,8042.922004181201,-2.020726118544652,0.0,0.0,-0.1,0.0
30.8,4.4766662818216325,13.1030269843724,0.5156964751453341,0.9371478515290488,0.550282940204072,12.949464975497179,0.7409875326017339,8.408685022513996,6846.427039886096,15.413748130141263,Displacement,0.5773659845838979,11.417150697068653,49,4.200203228456049,5.886079515759797,4.616071428571435,16.908113411232673,5.697730010723362,4809.801276613238,47247.65424708517,142.1750000000002,-15.884761825545532,9.22390834465369,156.16237911081942,148.0041750000002,18626.96573421302,27392.596667960323,0.3757657247354092,6.880119727724478,0.8182158933653917,0.44636253749797217,120.72327870585958,7.516884157337448,15536.890761657341,0.33905950590425643,15625.341627818854,15925.313030698773,1722.0903728478133,8034.850700893764,-1.919775004124451,0.0,0.0,-0.1,0.0
30.8,4.4766662818216325,13.103262138861703,0.5154451368107247,0.9370382496712168,0.550079078406438,12.940556749936322,0.7408115957675072,8.405754896521163,6851.652263872161,15.409596256235407,Displacement,0.5775691394053094,11.41982024756349,50,4.2005865362666,5.884028427564814,4.612824675324682,16.902110726402444,5.695983512580937,4806.492507119206,47201.70444753623,142.07500000000022,-15.893649848982285,9.219904119325019,156.05495152984435,147.90007500000021,18710.561450157955,27515.53154434993,0.37550722711868795,6.880119727724478,0.81850111172905,0.4464828028794379,120.70916746251861,7.5168214776378734,15518.39576777007,0.33882625931353916,15622.356545229784,15906.355661964319,1726.6340458791735,8026.782541108586,-1.8179019017540736,0.0,0.0,-0.1,0.0
30.8,4.4766662818216325,13.10349884370152,0.5151935329778607,0.9369283738590473,0.5498750463238369,12.931648524375468,0.7406354730845025,8.40282477052833,6857.010271624799,15.405444382329552,Displacement,0.5777725088268953,11.422491935708509,51,4.200970431376821,5.881977339369831,4.609577922077929,16.89610385521267,5.6942370985811905,4803.183737625174,47155.77255086757,141.97500000000022,-15.902547261176672,9.215897735663455,155.94752394886928,147.79597500000023,18796.281506430183,27641.59045063262,0.37524872950196675,6.880119727724478,0.818786529008136,0.44660313308560934,120.69504987270014,7.516758211909808,15499.903438315177,0.33859301272282194,15619.514186272992,15887.401024273056,1731.2931830553816,8018.717524825669,-1.7150779134698881,0.0,0.0,-0.1,0.0
30.8,4.4766662818216325,13.103737105628696,0.5149416631789865,0.9368182233868259,0.5496708436321265,12.922740298814613,0.7404591642252905,8.399894644535497,6862.505831224273,15.401292508423696,Displacement,0.5779760932267394,11.425165769662911,52,4.201354915209062,5.879926251174847,4.6063311688311765,16.890092793282378,5.692490769922936,4799.874968131142,47109.858557079184,141.87500000000023,-15.911454078669848,9.211889191923476,155.8400963678942,147.69187500000024,18884.202185134345,27770.885566374036,0.37499023188524544,6.880119727724478,0.8190721454108117,0.44672352816891275,120.68092590230597,7.516694357900724,15481.4137761082,0.33835976613210467,15616.819557432747,15868.449120510904,1736.0719305331843,8010.655652045009,-1.6112727828656705,0.0,0.0,-0.1,0.0
30.8,4.4766662818216325,13.10397693141334,0.5146895269451911,0.936707797546624,0.549466470006163,12.913832073253756,0.7402826688616337,8.396964518542664,6868.143946203033,15.39714063451784,Displacement,0.5781798929838583,11.427841757623833,53,4.201739989190357,5.877875162979864,4.603084415584423,16.884077536224485,5.690744527810714,4796.56619863711,47063.96246617109,141.77500000000023,-15.920370318043801,9.207878486357666,155.73266878691913,147.58777500000022,18974.403535255675,27903.534610670107,0.3747317342685242,6.880119727724478,0.8193579611455305,0.4468439881818309,120.66679551709612,7.516629913348334,15462.926783969631,0.3381265195413874,15614.277912418127,15849.499953568871,1740.9746392103673,8002.596922766611,-1.5064548131532276,0.0,0.0,-0.1,0.0
30.8,4.4766662818216325,13.104218327859034,0.5144371238064062,0.9365970956282911,0.5492619251197974,12.904923847692901,0.7401059866644843,8.39403439254983,6874.211620409489,15.392988760611985,Displacement,0.5783839084782048,11.4305199078266,54,4.202125654752448,5.875824074784881,4.59983766233767,16.878058079645783,5.688998373454829,4793.257429143077,47018.08427814327,141.67500000000024,-15.929295995921457,9.203865617216731,155.62524120594406,147.48367500000023,19066.969610457774,28039.661191849667,0.37447323665180293,6.880119727724478,0.8196439764210359,0.44696451317690317,120.65265868268791,7.516564875980536,15444.442464724938,0.3378932729506701,15612.190605269958,15830.55352634306,1746.2508776507636,7994.541336990472,-1.3986693257472285,0.0,0.0,-0.1,0.0
30.8,4.4766662818216325,13.104461301802964,0.5141844532914011,0.9364861169194456,0.5490572086458704,12.896015622132044,0.7399291173039807,8.391104266556995,6880.150874018038,15.388836886706127,Displacement,0.5785881400906707,11.433200228544868,55,4.202511913331801,5.873772986589897,4.596590909090917,16.872034419146924,5.687252308071369,4789.948659649045,46972.223992995736,141.57500000000024,-15.938231128966844,9.199850582749493,155.517813624969,147.37957500000024,19161.98872521905,28179.39518414566,0.3742147390350816,6.880119727724478,0.8199301914463638,0.4470851032067258,120.63851536455554,7.516499243515384,15425.960821204584,0.3376600263599528,15609.971757171365,15811.609841734697,1751.4154460060236,7986.488894716594,-1.2917261331411294,0.0,0.0,-0.1,0.0
30.8,4.4766662818216325,13.104705860116209,0.5139315149277794,0.9363748607054666,0.5488523202562086,12.887107396571189,0.7397520604494456,8.388174140564162,6886.249260790237,15.38468501280027,Displacement,0.5787925882030907,11.43588272809092,56,4.202898766369627,5.871721898394913,4.5933441558441634,16.866006550322414,5.68550633288225,4786.639890155013,46926.38161072847,141.47500000000025,-15.947175733885217,9.19583338120287,155.41038604399392,147.27547500000026,19259.55373098545,28322.87313380213,0.37395624141836037,6.880119727724478,0.8202166064308415,0.4472057583239516,120.62436552802893,7.516433013661006,15407.48185624401,0.3374267797692355,15607.923299571972,15792.66890265011,1756.7183910253268,7978.439595944973,-1.1836654981717147,0.0,0.0,-0.1,0.0
30.8,4.4766662818216325,13.104952009703835,0.5136783082419761,0.9362633262694856,0.5486472596216202,12.878199171010332,0.7395748157693833,8.38524401457133,6892.512886703136,15.380533138894416,Displacement,0.5789972531982436,11.438567414815804,57,4.2032862153119,5.86967081019993,4.590097402597411,16.8599744687606,5.683760449115236,4783.331120660981,46880.55713134151,141.37500000000026,-15.956129827423158,9.191814010821902,155.30295846301885,147.17137500000027,19359.762314195796,28470.238697346755,0.3736977438016391,6.880119727724478,0.8205032215840893,0.44732647858129027,120.61020913829337,7.516366184115577,15389.005572683704,0.33719353317851825,15606.051643747689,15773.730712000795,1762.165022253936,7970.393440675615,-1.0744490155540674,0.0,0.0,-0.1,0.0
30.8,4.4766662818216325,13.105199757505156,0.5134248327592522,0.9361515128923774,0.5484420264118902,12.869290945449476,0.7393973829314766,8.382313888578496,6898.948180073292,15.37638126498856,Displacement,0.5792021354598572,11.441254297109595,58,4.2036742616093825,5.867619722004947,4.586850649350658,16.853938170043666,5.682014658003975,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19462.717318235536,28621.64311505226,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.59604616038847,7.516298752567255,15370.531973369141,0.336960286587801,15604.363539430899,15754.795272703368,1767.7609295323316,7962.350428908517,-0.9640363279946748,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.105297866289423,0.5133248327592522,0.9361073566005673,0.5483610711311668,12.869290945449476,0.7393273829314766,8.382313888578496,6898.344736782312,15.37638126498856,Displacement,0.5792021354598572,11.441505547397682,59,4.203827403113204,5.867619722004947,4.586850649350658,16.853938170043666,5.682383602147932,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19453.063134208944,28607.445785601387,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.59472203579844,7.516216224853277,15367.538247512375,0.336960286587801,15603.72992397537,15751.726703700184,1767.2361962358273,7962.350428908517,-0.9484705288151287,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.10539618375125,0.5132248327592522,0.9360631753087572,0.5482801228559887,12.869290945449476,0.7392573829314766,8.382313888578496,6897.743373305924,15.37638126498856,Displacement,0.5792021354598572,11.44175703536515,60,4.203980573618845,5.867619722004947,4.586850649350658,16.853938170043666,5.682752642135572,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19443.44222408417,28593.29738835907,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.59339670228141,7.51613362179142,15364.54452165561,0.336960286587801,15603.098492325164,15748.658134697,1766.7132714737513,7962.350428908517,-0.9328893388927455,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.105494710028847,0.5131248327592522,0.9360189690169469,0.5481991815808617,12.869290945449476,0.7391873829314766,8.382313888578496,6897.144082207538,15.37638126498856,Displacement,0.5792021354598572,11.442008761158448,61,4.204133773134548,5.867619722004947,4.586850649350658,16.853938170043666,5.6831217780104755,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19433.85446888695,28579.197748363164,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.59207015918707,7.51605094334115,15361.550795798845,0.336960286587801,15602.46923667186,15745.589565693814,1766.1921487795028,7962.350428908517,-0.9172928134065234,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.105593445260524,0.5130248327592523,0.9359747377251368,0.5481182473002918,12.869290945449476,0.7391173829314766,8.382313888578496,6896.5468560984,15.37638126498856,Displacement,0.5792021354598572,11.442260724924132,62,4.204287001668554,5.867619722004947,4.586850649350658,16.853938170043666,5.683491009816249,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19424.29975040835,28565.146691776983,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.59074240586483,7.515968189461919,15358.557069942079,0.336960286587801,15601.842149257263,15742.52099669063,1765.6728217280775,7962.350428908517,-0.9016810072012124,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.105692389584702,0.5129248327592523,0.9359304814333266,0.548037320008785,12.869290945449476,0.7390473829314765,8.382313888578496,6895.951687637269,15.37638126498856,Displacement,0.5792021354598572,11.442512926808863,63,4.204440259229108,5.867619722004947,4.586850649350658,16.853938170043666,5.683860337596531,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19414.777951199598,28551.14404588176,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.58941344166375,7.515885360113156,15355.563344085314,0.336960286587801,15601.217222373076,15739.452427687445,1765.1552839357898,7962.350428908517,-0.8860539747894286,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.105791543139919,0.5128248327592523,0.9358862001415164,0.5479563997008478,12.869290945449476,0.7389773829314765,8.382313888578496,6895.358569530069,15.37638126498856,Displacement,0.5792021354598572,11.442765366959435,64,4.20459354582446,5.867619722004947,4.586850649350658,16.853938170043666,5.684229761394986,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19405.288954566437,28537.18963906829,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.58808326593235,7.515802455254259,15352.569618228548,0.336960286587801,15600.594448360516,15736.383858684261,1764.6395290599642,7962.350428908517,-0.8704117703541433,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.105890906064808,0.5127248327592523,0.9358418938497063,0.5478754863709858,12.869290945449476,0.7389073829314765,8.382313888578496,6894.767494529553,15.37638126498856,Displacement,0.5792021354598572,11.443018045522724,65,4.204746861462861,5.867619722004947,4.586850649350658,16.853938170043666,5.684599281255308,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19395.832644563812,28523.283300829135,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.58675187801896,7.515719474844609,15349.575892371784,0.336960286587801,15599.973819609973,15733.315289681077,1764.125550798645,7962.350428908517,-0.8547544477509735,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.105990478498132,0.5126248327592523,0.935797562557896,0.5477945800137058,12.869290945449476,0.7388373829314766,8.382313888578496,6894.1784554349615,15.37638126498856,Displacement,0.5792021354598572,11.443270962645752,66,4.2049002061525655,5.867619722004947,4.586850649350658,16.853938170043666,5.68496889722122,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19386.408905990458,28509.42486175067,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.58541927727134,7.515636418843554,15346.582166515018,0.336960286587801,15599.355328560654,15730.246720677893,1763.613342890305,7962.350428908517,-0.839082060510485,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.106090260578735,0.5125248327592523,0.9357532062660858,0.5477136806235142,12.869290945449476,0.7387673829314766,8.382313888578496,6893.591445091718,15.37638126498856,Displacement,0.5792021354598572,11.443524118475622,67,4.205053579901833,5.867619722004947,4.586850649350658,16.853938170043666,5.68533860933647,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19377.0176243839,28495.614153505736,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.58408546303704,7.515553287210432,15343.588440658254,0.336960286587801,15598.738967700247,15727.178151674709,1763.102899113572,7962.350428908517,-0.8233946618404,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.10619025244561,0.5124248327592523,0.9357088249742758,0.5476327881949171,12.869290945449476,0.7386973829314767,8.382313888578496,6893.006456391081,15.37638126498856,Displacement,0.5792021354598572,11.443777513159588,68,4.205206982718922,5.867619722004947,4.586850649350658,16.853938170043666,5.685708417644838,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19367.65868601496,28481.851008845526,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.582750434663,7.515470079904538,15340.59471480149,0.336960286587801,15598.124729564579,15724.109582671525,1762.5942132869307,7962.350428908517,-0.8076923046278426,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.106290454237817,0.5123248327592523,0.9356644186824655,0.5475519027224214,12.869290945449476,0.7386273829314767,8.382313888578496,6892.423482269837,15.37638126498856,Displacement,0.5792021354598572,11.44403114684497,69,4.2053604146121,5.867619722004947,4.586850649350658,16.853938170043666,5.6860783221901325,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19358.331977882874,28468.13526159246,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.58141419149601,7.515386796885161,15337.600988944723,0.336960286587801,15597.512606737273,15721.04101366834,1762.0872792684575,7962.350428908517,-0.7919750414416068,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.106390866094557,0.5122248327592523,0.9356199873906552,0.5474710242005336,12.869290945449476,0.7385573829314767,8.382313888578496,6891.842515709973,15.37638126498856,Displacement,0.5792021354598572,11.444285019679242,70,4.205513875589632,5.867619722004947,4.586850649350658,16.853938170043666,5.686448323016188,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19349.037387710006,28454.46674663236,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.58007673288232,7.515303438111554,15334.607263087957,0.336960286587801,15596.902591849415,15717.972444665154,1761.582090955532,7962.350428908517,-0.7762429245343072,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.106491488155136,0.5121248327592524,0.9355755310988452,0.5473901526237602,12.869290945449476,0.7384873829314766,8.382313888578496,6891.263549738354,15.37638126498856,Displacement,0.5792021354598572,11.444539131809979,71,4.20566736565979,5.867619722004947,4.586850649350658,16.853938170043666,5.68681842016687,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19339.774803936696,28440.845299906905,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.57873805816777,7.515220003542948,15331.613537231191,0.336960286587801,15596.294677579215,15714.90387566197,1761.0786422845592,7962.350428908517,-0.7604960058446716,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.10659232055896,0.5120248327592524,0.9355310498070348,0.5473092879866083,12.869290945449476,0.7384173829314766,8.382313888578496,6890.686577426427,15.37638126498856,Displacement,0.5792021354598572,11.44479348338486,72,4.205820884830846,5.867619722004947,4.586850649350658,16.853938170043666,5.68718861368607,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19330.54411571653,28427.27075840666,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.57739816669793,7.515136493138553,15328.619811374427,0.336960286587801,15595.688856651692,15711.835306658786,1760.57692723071,7962.350428908517,-0.744734336999528,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.106693363445553,0.5119248327592524,0.9354865435152248,0.5472284302835843,12.869290945449476,0.7383473829314766,8.382313888578496,6890.111591889883,15.37638126498856,Displacement,0.5792021354598572,11.445048074551686,73,4.205974433111079,5.867619722004947,4.586850649350658,16.853938170043666,5.6875589036177105,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19321.345212910906,28413.742960163094,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.57605705781789,7.515052906857551,15325.626085517662,0.336960286587801,15595.085121838321,15708.766737655602,1760.076939807628,7962.350428908517,-0.7289579693161685,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.10679461695455,0.5118248327592524,0.9354420122234146,0.5471475795091953,12.869290945449476,0.7382773829314766,8.382313888578496,6889.5385862883795,15.37638126498856,Displacement,0.5792021354598572,11.445302905458373,74,4.206128010508769,5.867619722004947,4.586850649350658,16.853938170043666,5.687929290005742,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19312.177986084676,28400.26174424217,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.57471473087239,7.514969244659102,15322.632359660896,0.336960286587801,15594.48346595674,15705.698168652418,1759.5786740671906,7962.350428908517,-0.7131669538042894,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.106896081225695,0.5117248327592524,0.9353974559316044,0.5470667356579484,12.869290945449476,0.7382073829314766,8.382313888578496,6888.967553825215,15.37638126498856,Displacement,0.5792021354598572,11.445557976252946,75,4.206281617032197,5.867619722004947,4.586850649350658,16.853938170043666,5.688299772894142,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19303.042326500814,28386.82695073649,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.57337118520576,7.514885506502341,15319.638633804132,0.336960286587801,15593.883881870419,15702.629599649234,1759.082124099221,7962.350428908517,-0.6973613411681444,0.0,-0.0001,0.0,0.0
30.8,4.4766662818216325,13.106997756398846,0.5116248327592524,0.9353528746397943,0.5469858987243502,12.869290945449476,0.7381373829314767,8.382313888578496,6888.398487747029,15.37638126498856,Displacement,0.5792021354598572,11.44581328708355,76,4.20643525268965,5.867619722004947,4.586850649350658,16.853938170043666,5.688670352326919,4780.022351166948,46834.75055483482,141.27500000000026,-15.965093426368753,9.187792469849724,155.19553088204378,147.06727500000025,19293.938126115772,28373.438420758488,0.37343924618491786,6.880119727724478,0.8207900371160205,0.4474472640315086,120.57202642016193,7.514801692346378,15316.644907947366,0.336960286587801,15593.286362488325,15699.56103064605,1758.5872840312338,7962.350428908517,-0.6815411818087437,0.0,-0.0001,0.0,0.0
